id,age,race,sex,label,pred
35539,41, White, Female,greater than 50K,less than or equal to 50K
31282,29, Asian-Pac-Islander, Male,greater than 50K,less than or equal to 50K
6716,58, White, Female,greater than 50K,less than or equal to 50K
37547,37, White, Female,less than or equal to 50K,less than or equal to 50K
24633,33, White, Male,less than or equal to 50K,less than or equal to 50K
12164,28, White, Male,less than or equal to 50K,less than or equal to 50K
25021,17, White, Male,less than or equal to 50K,less than or equal to 50K
40420,42, White, Male,less than or equal to 50K,less than or equal to 50K
35838,41, Black, Male,less than or equal to 50K,less than or equal to 50K
30833,25, Asian-Pac-Islander, Female,greater than 50K,less than or equal to 50K
21611,24, Asian-Pac-Islander, Female,less than or equal to 50K,less than or equal to 50K
1307,26, White, Female,less than or equal to 50K,less than or equal to 50K
28116,44, White, Male,greater than 50K,less than or equal to 50K
48069,23, Black, Female,less than or equal to 50K,less than or equal to 50K
38251,72, Black, Female,less than or equal to 50K,less than or equal to 50K
6542,17, White, Female,less than or equal to 50K,less than or equal to 50K
37352,31, White, Male,greater than 50K,greater than 50K
24469,50, Black, Female,less than or equal to 50K,less than or equal to 50K
41917,31, White, Male,less than or equal to 50K,less than or equal to 50K
48305,35, White, Male,less than or equal to 50K,less than or equal to 50K
33538,60, White, Male,greater than 50K,less than or equal to 50K
33741,64, White, Female,less than or equal to 50K,less than or equal to 50K
3689,70, White, Male,less than or equal to 50K,less than or equal to 50K
3905,56, White, Male,less than or equal to 50K,less than or equal to 50K
45999,51, Black, Female,less than or equal to 50K,less than or equal to 50K
35745,50, White, Female,less than or equal to 50K,less than or equal to 50K
25529,45, White, Male,less than or equal to 50K,less than or equal to 50K
27686,28, Black, Female,less than or equal to 50K,less than or equal to 50K
15941,58, White, Male,less than or equal to 50K,greater than 50K
47715,41, White, Male,greater than 50K,greater than 50K
35902,68, White, Male,less than or equal to 50K,less than or equal to 50K
30221,28, White, Female,less than or equal to 50K,less than or equal to 50K
11071,58, White, Male,greater than 50K,less than or equal to 50K
30225,20, White, Male,less than or equal to 50K,less than or equal to 50K
25949,46, White, Female,less than or equal to 50K,less than or equal to 50K
17849,39, Amer-Indian-Eskimo, Male,less than or equal to 50K,less than or equal to 50K
6009,41, White, Male,less than or equal to 50K,less than or equal to 50K
13458,48, White, Male,less than or equal to 50K,less than or equal to 50K
34414,48, White, Female,less than or equal to 50K,less than or equal to 50K
39066,32, White, Female,less than or equal to 50K,less than or equal to 50K
19036,36, White, Male,greater than 50K,greater than 50K
24394,28, White, Male,greater than 50K,greater than 50K
640,26, White, Male,less than or equal to 50K,less than or equal to 50K
41351,35, White, Male,less than or equal to 50K,less than or equal to 50K
5827,54, White, Male,less than or equal to 50K,less than or equal to 50K
28485,30, White, Male,less than or equal to 50K,less than or equal to 50K
3004,25, White, Female,less than or equal to 50K,less than or equal to 50K
28082,33, White, Male,greater than 50K,greater than 50K
14884,78, White, Male,less than or equal to 50K,less than or equal to 50K
10977,50, White, Male,less than or equal to 50K,less than or equal to 50K
13585,39, White, Female,less than or equal to 50K,less than or equal to 50K
36870,64, White, Male,less than or equal to 50K,less than or equal to 50K
18310,18, White, Male,less than or equal to 50K,less than or equal to 50K
46474,53, White, Male,greater than 50K,less than or equal to 50K
42431,32, White, Male,less than or equal to 50K,greater than 50K
22704,52, White, Male,greater than 50K,less than or equal to 50K
21881,30, White, Female,less than or equal to 50K,less than or equal to 50K
28439,49, White, Male,less than or equal to 50K,less than or equal to 50K
12057,36, White, Male,less than or equal to 50K,less than or equal to 50K
7340,20, White, Male,less than or equal to 50K,less than or equal to 50K
45080,58, White, Male,less than or equal to 50K,less than or equal to 50K
40905,50, White, Male,greater than 50K,less than or equal to 50K
23204,20, White, Female,less than or equal to 50K,less than or equal to 50K
10247,21, White, Male,less than or equal to 50K,less than or equal to 50K
43136,42, White, Male,greater than 50K,greater than 50K
38889,57, White, Male,greater than 50K,greater than 50K
36196,23, White, Male,less than or equal to 50K,less than or equal to 50K
24800,37, White, Male,greater than 50K,greater than 50K
35496,49, White, Male,less than or equal to 50K,less than or equal to 50K
38807,32, White, Female,greater than 50K,less than or equal to 50K
30531,56, White, Female,less than or equal to 50K,less than or equal to 50K
37562,47, White, Female,less than or equal to 50K,less than or equal to 50K
35627,52, White, Male,less than or equal to 50K,less than or equal to 50K
11749,35, Black, Male,less than or equal to 50K,less than or equal to 50K
32861,39, White, Male,greater than 50K,less than or equal to 50K
20351,23, Amer-Indian-Eskimo, Male,less than or equal to 50K,less than or equal to 50K
20901,22, White, Female,less than or equal to 50K,less than or equal to 50K
42942,35, Black, Female,less than or equal to 50K,less than or equal to 50K
9135,57, White, Male,less than or equal to 50K,less than or equal to 50K
32904,39, White, Male,greater than 50K,greater than 50K
15998,41, Black, Male,greater than 50K,less than or equal to 50K
35719,52, White, Male,greater than 50K,greater than 50K
8732,22, White, Male,less than or equal to 50K,less than or equal to 50K
43905,31, Asian-Pac-Islander, Male,less than or equal to 50K,less than or equal to 50K
47291,43, White, Female,less than or equal to 50K,less than or equal to 50K
2210,39, White, Female,less than or equal to 50K,less than or equal to 50K
40195,34, White, Male,greater than 50K,greater than 50K
761,59, White, Female,greater than 50K,less than or equal to 50K
10962,21, Black, Female,greater than 50K,greater than 50K
1335,33, White, Female,less than or equal to 50K,less than or equal to 50K
32422,47, White, Female,less than or equal to 50K,less than or equal to 50K
24909,32, Black, Female,less than or equal to 50K,less than or equal to 50K
10116,51, White, Female,less than or equal to 50K,less than or equal to 50K
12672,24, Asian-Pac-Islander, Female,less than or equal to 50K,less than or equal to 50K
19445,52, White, Male,greater than 50K,less than or equal to 50K
30696,35, White, Male,less than or equal to 50K,less than or equal to 50K
5081,37, Asian-Pac-Islander, Male,less than or equal to 50K,less than or equal to 50K
9067,48, Asian-Pac-Islander, Female,less than or equal to 50K,less than or equal to 50K
42584,33, White, Male,less than or equal to 50K,less than or equal to 50K
20321,65, White, Male,greater than 50K,less than or equal to 50K
26567,61, White, Male,greater than 50K,less than or equal to 50K
8525,50, White, Male,greater than 50K,greater than 50K
44587,20, White, Female,less than or equal to 50K,less than or equal to 50K
134,46, Black, Female,less than or equal to 50K,less than or equal to 50K
37899,18, White, Female,less than or equal to 50K,less than or equal to 50K
19763,33, White, Female,greater than 50K,greater than 50K
3257,31, White, Male,less than or equal to 50K,less than or equal to 50K
10950,38, Black, Female,less than or equal to 50K,less than or equal to 50K
25222,44, White, Male,greater than 50K,greater than 50K
2486,75, Black, Male,less than or equal to 50K,less than or equal to 50K
22147,27, White, Male,less than or equal to 50K,less than or equal to 50K
16071,57, White, Male,less than or equal to 50K,less than or equal to 50K
37355,22, White, Female,less than or equal to 50K,less than or equal to 50K
8590,27, White, Female,less than or equal to 50K,less than or equal to 50K
1318,41, White, Male,greater than 50K,less than or equal to 50K
6179,58, White, Male,greater than 50K,less than or equal to 50K
9632,42, White, Male,greater than 50K,greater than 50K
38855,55, White, Female,greater than 50K,less than or equal to 50K
31016,35, White, Male,greater than 50K,greater than 50K
1011,34, White, Male,less than or equal to 50K,less than or equal to 50K
26710,50, White, Male,greater than 50K,greater than 50K
19577,44, White, Female,greater than 50K,greater than 50K
14889,48, White, Male,less than or equal to 50K,less than or equal to 50K
19680,28, White, Male,less than or equal to 50K,less than or equal to 50K
46657,61, White, Female,less than or equal to 50K,less than or equal to 50K
35136,29, White, Female,less than or equal to 50K,less than or equal to 50K
18018,24, White, Female,less than or equal to 50K,less than or equal to 50K
24717,28, White, Female,less than or equal to 50K,less than or equal to 50K
42651,40, Black, Male,greater than 50K,greater than 50K
28650,38, White, Male,greater than 50K,greater than 50K
35014,42, White, Male,less than or equal to 50K,less than or equal to 50K
44247,32, Amer-Indian-Eskimo, Male,less than or equal to 50K,less than or equal to 50K
14302,36, White, Male,greater than 50K,greater than 50K
33145,44, White, Male,greater than 50K,less than or equal to 50K
41789,18, White, Male,less than or equal to 50K,less than or equal to 50K
28461,25, White, Male,less than or equal to 50K,less than or equal to 50K
21769,31, White, Male,less than or equal to 50K,less than or equal to 50K
10407,22, White, Female,less than or equal to 50K,less than or equal to 50K
20328,66, White, Female,less than or equal to 50K,less than or equal to 50K
38588,26, White, Female,less than or equal to 50K,less than or equal to 50K
46371,43, Black, Female,greater than 50K,greater than 50K
23915,24, Asian-Pac-Islander, Female,less than or equal to 50K,less than or equal to 50K
20362,36, White, Male,greater than 50K,less than or equal to 50K
43801,25, Asian-Pac-Islander, Female,less than or equal to 50K,less than or equal to 50K
32887,45, White, Female,less than or equal to 50K,less than or equal to 50K
6251,23, White, Female,less than or equal to 50K,less than or equal to 50K
27996,54, White, Male,less than or equal to 50K,less than or equal to 50K
25126,59, White, Male,less than or equal to 50K,greater than 50K
40970,42, White, Male,greater than 50K,greater than 50K
4930,34, White, Male,less than or equal to 50K,less than or equal to 50K
26330,35, White, Male,less than or equal to 50K,less than or equal to 50K
30143,54, White, Male,greater than 50K,greater than 50K
42781,18, White, Female,less than or equal to 50K,less than or equal to 50K
14280,21, White, Male,less than or equal to 50K,less than or equal to 50K
19382,58, White, Male,greater than 50K,less than or equal to 50K
26275,53, White, Male,greater than 50K,less than or equal to 50K
